Calendar_Dt,Cust_Id,Recharge_Dt,Recharge_Amt_Num
2019-03-31,162992,2019-03-16,29.00
2019-03-31,162992,2018-12-31,29.00
2019-03-31,162992,2019-01-09,29.00
2019-03-31,163045,2019-03-07,10.00
2019-03-31,163045,2019-01-17,10.00
2019-03-31,163045,2019-02-24,10.00
2019-03-31,163045,2019-03-24,10.00
2019-03-31,163051,2018-12-28,10.00
2019-03-31,163051,2019-02-23,50.00
2019-03-31,163051,2019-01-04,10.00
2019-03-31,163051,2019-03-10,20.00
2019-03-31,163051,2019-03-02,100.00
2019-03-31,163051,2019-01-13,45.00
2019-03-31,163051,2019-01-02,100.00
2019-03-31,163051,2019-03-22,9.00
2019-03-31,163051,2019-02-06,20.00
2019-03-31,163051,2019-02-03,100.00
2019-03-31,163051,2019-02-19,10.00
2019-03-31,163074,2019-02-01,65.00
2019-03-31,163074,2019-01-01,65.00
2019-03-31,163074,2019-02-27,55.00
2019-03-31,163074,2019-02-26,16.00
2019-03-31,163097,2019-01-26,25.00
2019-03-31,163097,2019-02-25,23.00
2019-03-31,163097,2019-03-27,10.00
2019-03-31,163097,2019-03-25,23.00
2019-03-31,163165,2019-01-24,45.00
2019-03-31,163165,2019-03-29,35.00
2019-03-31,163165,2019-03-09,40.00
2019-03-31,163165,2019-02-18,52.00
2019-03-31,163165,2018-12-28,35.00
2019-03-31,163210,2019-01-16,30.00
2019-03-31,163210,2019-02-10,30.00
2019-03-31,163210,2019-03-24,29.00
2019-03-31,163210,2019-02-28,30.00
2019-03-31,163252,2019-03-07,10.00
2019-03-31,163252,2019-02-20,8.00
2019-03-31,163252,2019-01-22,10.00
2019-03-31,163252,2019-01-01,30.00
2019-03-31,163252,2019-03-28,10.00
2019-03-31,163252,2019-02-19,10.00
2019-03-31,163252,2019-03-14,10.00
2019-03-31,163252,2019-03-21,10.00
2019-03-31,163252,2019-01-29,10.00
2019-03-31,163252,2019-02-05,10.00
2019-03-31,163252,2019-02-25,10.00
2019-03-31,163252,2019-01-08,10.00
2019-03-31,163252,2019-01-16,10.00
2019-03-31,163252,2019-02-12,10.00
2019-03-31,163264,2019-03-10,25.00
2019-03-31,163264,2019-02-05,10.00
2019-03-31,163264,2019-01-04,25.00
2019-03-31,163264,2019-01-14,10.00
2019-03-31,163264,2019-02-16,10.00
2019-03-31,163264,2019-01-20,10.00
2019-03-31,163275,2019-01-23,14.00
2019-03-31,163275,2019-01-06,35.00
2019-03-31,163275,2019-01-14,50.00
2019-03-31,163275,2019-01-01,25.00
2019-03-31,163275,2019-02-07,20.00
2019-03-31,163275,2019-03-15,50.00
2019-03-31,163275,2019-03-29,100.00
2019-03-31,163275,2019-02-21,50.00
2019-03-31,163275,2019-03-24,24.00
2019-03-31,163275,2019-03-03,50.00
2019-03-31,163275,2019-02-12,15.00
2019-03-31,163275,2019-03-17,50.00
2019-03-31,163275,2019-03-09,50.00
2019-03-31,163275,2019-03-28,23.00
2019-03-31,163275,2019-02-16,50.00
2019-03-31,163275,2019-02-28,20.00
2019-03-31,163275,2019-01-21,50.00
2019-03-31,163275,2019-02-01,48.00
2019-03-31,163279,2019-02-07,25.00
2019-03-31,163279,2019-01-26,10.00
2019-03-31,163279,2019-03-25,30.00
2019-03-31,163279,2019-03-03,20.00
2019-03-31,163279,2019-02-04,10.00
2019-03-31,163316,2019-02-06,50.00
2019-03-31,163316,2019-03-06,50.00
2019-03-31,163316,2019-01-03,50.00
2019-03-31,163316,2019-01-05,15.00
2019-03-31,163340,2019-03-21,50.00
2019-03-31,163340,2019-03-02,10.00
2019-03-31,163340,2019-01-19,25.00
2019-03-31,163340,2019-02-01,10.00
2019-03-31,163340,2019-02-13,20.00
2019-03-31,163340,2019-02-23,10.00
2019-03-31,163340,2019-01-12,25.00
2019-03-31,163359,2019-03-19,10.00
2019-03-31,163359,2019-01-07,10.00
2019-03-31,163359,2019-01-16,10.00
2019-03-31,163359,2019-03-24,10.00
2019-03-31,163359,2019-02-27,10.00
2019-03-31,163359,2019-03-06,15.00
2019-03-31,163359,2019-01-22,10.00
2019-03-31,163359,2019-01-01,10.00
2019-03-31,163359,2019-02-07,15.00
2019-03-31,163359,2019-01-29,15.00
2019-03-31,163359,2019-01-28,6.00
2019-03-31,163359,2019-02-12,10.00
2019-03-31,163359,2019-03-30,10.00
2019-03-31,163359,2019-03-12,15.00
2019-03-31,163359,2019-02-21,15.00
2019-03-31,163406,2018-12-28,50.00
2019-03-31,163406,2019-03-18,30.00
2019-03-31,163406,2019-02-28,60.00
2019-03-31,163406,2019-01-31,60.00
2019-03-31,163406,2019-03-13,80.00
2019-03-31,163406,2019-01-11,60.00
2019-03-31,163406,2019-02-20,50.00
2019-03-31,163406,2019-01-23,100.00
2019-03-31,163406,2019-03-30,50.00
2019-03-31,163406,2019-02-13,100.00
2019-03-31,163406,2019-01-02,50.00
2019-03-31,163406,2019-03-20,50.00
2019-03-31,163413,2019-02-05,30.00
2019-03-31,163413,2019-02-13,30.00
2019-03-31,163413,2019-01-03,30.00
2019-03-31,163413,2019-01-10,20.00
2019-03-31,163413,2019-03-04,30.00
2019-03-31,163413,2019-01-08,10.00
2019-03-31,163413,2019-03-27,40.00
2019-03-31,163500,2019-02-22,30.00
2019-03-31,163500,2019-03-25,50.00
2019-03-31,163500,2019-03-12,19.00
2019-03-31,163500,2019-01-21,30.00
2019-03-31,163500,2019-01-30,50.00
2019-03-31,163500,2019-01-03,100.00
2019-03-31,163500,2019-02-27,20.00
2019-03-31,163500,2019-03-05,30.00
2019-03-31,163500,2019-02-26,20.00
2019-03-31,163572,2019-01-06,15.00
2019-03-31,163572,2019-03-15,20.00
2019-03-31,163572,2019-03-21,33.00
2019-03-31,163572,2019-01-15,23.00
2019-03-31,163572,2019-01-12,10.00
2019-03-31,163572,2018-12-31,10.00
2019-03-31,163572,2019-02-15,25.00
2019-03-31,163643,2019-01-30,10.00
2019-03-31,163643,2019-01-13,10.00
2019-03-31,163643,2019-02-02,10.00
2019-03-31,163643,2019-02-24,10.00
2019-03-31,163643,2019-03-23,10.00
2019-03-31,163643,2019-01-06,10.00
2019-03-31,163643,2019-03-15,10.00
2019-03-31,163643,2019-02-10,10.00
2019-03-31,163736,2019-01-19,5.00
2019-03-31,163736,2019-03-06,5.00
2019-03-31,163736,2019-01-26,5.00
2019-03-31,163736,2019-01-09,5.00
2019-03-31,163792,2019-03-09,9.00
2019-03-31,163792,2019-01-11,9.00
2019-03-31,163792,2019-01-31,10.00
2019-03-31,163792,2019-03-02,9.00
2019-03-31,163792,2019-02-16,19.00
2019-03-31,163792,2019-02-05,10.00
2019-03-31,163792,2019-03-19,8.00
2019-03-31,163792,2019-03-27,8.00
2019-03-31,163792,2019-01-13,13.00
2019-03-31,163846,2018-12-29,10.00
2019-03-31,163846,2019-02-14,10.00
2019-03-31,163846,2019-02-25,10.00
2019-03-31,163846,2019-03-29,10.00
2019-03-31,163846,2019-03-25,10.00
2019-03-31,163846,2019-01-17,10.00
2019-03-31,163914,2019-02-18,10.00
2019-03-31,163914,2019-03-21,98.00
2019-03-31,163914,2019-02-16,95.00
2019-03-31,163914,2019-01-21,93.00
2019-03-31,163947,2019-03-13,10.00
2019-03-31,163947,2019-02-27,10.00
2019-03-31,163947,2019-01-03,10.00
2019-03-31,163947,2019-01-31,10.00
2019-03-31,163947,2019-01-20,10.00
2019-03-31,163947,2019-02-13,10.00
2019-03-31,164019,2019-03-05,55.00
2019-03-31,164019,2019-01-05,45.00
2019-03-31,164019,2019-02-05,50.00
2019-03-31,164019,2019-02-26,30.00
2019-03-31,164078,2019-03-30,10.00
2019-03-31,164078,2019-02-09,10.00
2019-03-31,164078,2019-01-17,10.00
2019-03-31,164078,2019-03-17,10.00
2019-03-31,164172,2019-03-30,75.00
2019-03-31,164172,2019-03-02,80.00
2019-03-31,164172,2019-01-26,70.00
2019-03-31,164172,2018-12-29,70.00
2019-03-31,164182,2019-01-01,5.00
2019-03-31,164182,2019-02-18,5.00
2019-03-31,164182,2019-03-25,5.00
2019-03-31,164182,2019-03-11,5.00
2019-03-31,164204,2019-01-30,110.00
2019-03-31,164204,2019-01-03,110.00
2019-03-31,164204,2019-02-25,110.00
2019-03-31,164204,2019-03-23,101.00
2019-03-31,164211,2019-01-03,14.00
2019-03-31,164211,2019-02-21,18.00
2019-03-31,164211,2019-02-06,19.00
2019-03-31,164211,2019-03-19,18.00
2019-03-31,164211,2019-03-02,19.00
2019-03-31,164211,2019-03-23,17.00
2019-03-31,164211,2019-03-10,13.00
2019-03-31,164211,2019-03-04,19.00
2019-03-31,164211,2019-01-25,19.00
2019-03-31,164211,2019-01-16,19.00
2019-03-31,164211,2019-02-05,20.00
2019-03-31,164211,2019-03-26,20.00
2019-03-31,164211,2019-01-09,12.00
2019-03-31,164211,2019-02-14,15.00
2019-03-31,164211,2019-01-23,19.00
2019-03-31,164211,2019-01-18,14.00
2019-03-31,164214,2019-01-21,10.00
2019-03-31,164214,2019-02-28,15.00
2019-03-31,164214,2019-03-20,15.00
2019-03-31,164214,2019-02-08,15.00
2019-03-31,164214,2019-01-29,9.00
2019-03-31,164214,2019-02-01,9.00
2019-03-31,164214,2019-01-06,10.00
2019-03-31,164214,2019-02-02,5.00
2019-03-31,164270,2019-01-04,5.00
2019-03-31,164270,2019-02-21,6.00
2019-03-31,164270,2019-03-22,5.00
2019-03-31,164270,2019-03-30,8.00
2019-03-31,164270,2019-02-04,10.00
2019-03-31,164270,2019-03-07,6.00
2019-03-31,164270,2019-01-05,5.00
2019-03-31,164270,2019-02-28,6.00
2019-03-31,164270,2019-01-25,7.00
2019-03-31,164270,2019-02-15,8.00
2019-03-31,164270,2019-01-19,10.00
2019-03-31,164270,2019-03-16,5.00
2019-03-31,164270,2019-01-02,8.00
2019-03-31,164270,2019-03-15,6.00
2019-03-31,164306,2019-03-18,40.00
2019-03-31,164306,2019-01-24,40.00
2019-03-31,164306,2019-03-12,40.00
2019-03-31,164306,2019-02-11,40.00
2019-03-31,164306,2019-03-30,40.00
2019-03-31,164306,2019-03-04,40.00
2019-03-31,164306,2019-03-22,40.00
2019-03-31,164306,2019-02-23,40.00
2019-03-31,164306,2019-01-17,40.00
2019-03-31,164306,2019-01-07,40.00
2019-03-31,164308,2019-02-19,15.00
2019-03-31,164308,2019-01-21,15.00
2019-03-31,164308,2019-03-20,15.00
2019-03-31,164308,2019-03-26,15.00
2019-03-31,164323,2019-03-19,10.00
2019-03-31,164323,2019-03-12,80.00
2019-03-31,164323,2019-03-06,10.00
2019-03-31,164323,2019-02-03,70.00
2019-03-31,164323,2019-01-09,80.00
2019-03-31,164324,2018-12-30,10.00
2019-03-31,164324,2019-02-20,9.00
2019-03-31,164324,2019-03-03,9.00
2019-03-31,164324,2019-03-13,14.00
2019-03-31,164324,2019-02-06,9.00
2019-03-31,164324,2019-03-26,10.00
2019-03-31,164324,2019-01-20,9.00
2019-03-31,164388,2019-02-25,5.00
2019-03-31,164388,2019-01-06,18.00
2019-03-31,164388,2019-03-20,5.00
2019-03-31,164388,2019-02-07,10.00
2019-03-31,164388,2019-01-15,20.00
2019-03-31,164388,2019-02-17,5.00
2019-03-31,164388,2019-01-27,5.00
2019-03-31,164388,2019-03-10,5.00
2019-03-31,164388,2019-01-08,10.00
2019-03-31,164388,2019-03-13,5.00
2019-03-31,164388,2019-03-07,5.00
2019-03-31,164388,2019-03-05,5.00
2019-03-31,164412,2019-03-13,15.00
2019-03-31,164412,2019-02-27,10.00
2019-03-31,164412,2019-03-23,15.00
2019-03-31,164412,2019-03-30,10.00
2019-03-31,164412,2019-02-05,15.00
2019-03-31,164412,2019-02-18,10.00
2019-03-31,164412,2019-03-28,15.00
2019-03-31,164412,2019-02-14,15.00
2019-03-31,164412,2019-01-21,10.00
2019-03-31,164412,2019-01-29,15.00
2019-03-31,164412,2019-03-02,15.00
2019-03-31,164412,2019-02-15,5.00
2019-03-31,164412,2019-01-22,25.00
2019-03-31,164412,2019-01-05,10.00
2019-03-31,164412,2019-02-23,10.00
2019-03-31,164412,2019-03-20,15.00
2019-03-31,164412,2019-02-26,15.00
2019-03-31,164412,2019-03-05,15.00
2019-03-31,164412,2018-12-28,15.00
2019-03-31,164451,2019-01-07,30.00
2019-03-31,164451,2019-02-14,10.00
2019-03-31,164451,2019-01-27,30.00
2019-03-31,164451,2019-03-04,30.00
2019-03-31,164451,2019-01-28,5.00
2019-03-31,164482,2019-03-05,10.00
2019-03-31,164482,2019-01-21,10.00
2019-03-31,164482,2019-03-21,10.00
2019-03-31,164482,2019-02-20,10.00
2019-03-31,164482,2019-02-25,20.00
2019-03-31,164482,2019-01-28,10.00
2019-03-31,164482,2018-12-31,10.00
2019-03-31,164482,2019-03-27,10.00
2019-03-31,164482,2019-02-07,10.00
2019-03-31,164482,2019-01-13,10.00
2019-03-31,164482,2019-03-12,10.00
2019-03-31,164482,2019-02-15,10.00
2019-03-31,164503,2019-01-21,80.00
2019-03-31,164503,2019-01-17,75.00
2019-03-31,164503,2019-03-09,70.00
2019-03-31,164503,2019-01-07,80.00
2019-03-31,164557,2019-02-04,10.00
2019-03-31,164557,2019-02-23,5.00
2019-03-31,164557,2019-02-20,10.00
2019-03-31,164557,2019-02-18,10.00
2019-03-31,164557,2019-02-16,5.00
2019-03-31,164557,2019-03-26,5.00
2019-03-31,164557,2019-03-13,5.00
2019-03-31,164557,2019-02-12,20.00
2019-03-31,164557,2019-02-24,30.00
2019-03-31,164557,2019-03-21,10.00
2019-03-31,164557,2019-02-05,10.00
2019-03-31,164557,2019-03-07,10.00
2019-03-31,164557,2019-02-19,5.00
2019-03-31,164557,2019-03-27,10.00
2019-03-31,164557,2019-03-25,10.00
2019-03-31,164557,2019-02-07,10.00
2019-03-31,164557,2019-02-21,5.00
2019-03-31,164557,2019-03-10,10.00
2019-03-31,164557,2019-03-20,15.00
2019-03-31,164557,2019-01-12,50.00
2019-03-31,164557,2019-03-11,10.00
2019-03-31,164557,2019-03-16,10.00
2019-03-31,164557,2019-02-22,5.00
2019-03-31,164557,2019-03-18,5.00
2019-03-31,164557,2019-03-23,10.00
2019-03-31,164563,2019-01-26,10.00
2019-03-31,164563,2019-03-19,10.00
2019-03-31,164563,2019-03-29,10.00
2019-03-31,164563,2019-01-14,10.00
2019-03-31,164563,2019-02-12,10.00
2019-03-31,164563,2019-02-25,10.00
2019-03-31,164563,2018-12-29,10.00
2019-03-31,164578,2019-01-01,20.00
2019-03-31,164578,2019-03-14,20.00
2019-03-31,164578,2019-02-20,20.00
2019-03-31,164578,2019-01-15,10.00
2019-03-31,164578,2019-02-11,10.00
2019-03-31,164586,2019-03-03,100.00
2019-03-31,164586,2019-02-20,80.00
2019-03-31,164586,2019-02-02,72.00
2019-03-31,164586,2018-12-29,25.00
2019-03-31,164586,2019-02-26,50.00
2019-03-31,164586,2019-03-22,100.00
2019-03-31,164586,2019-01-10,50.00
2019-03-31,164718,2019-02-07,22.00
2019-03-31,164718,2019-01-29,15.00
2019-03-31,164718,2019-03-04,10.00
2019-03-31,164718,2019-02-17,10.00
2019-03-31,164718,2019-01-14,15.00
2019-03-31,164718,2019-01-20,9.00
2019-03-31,164718,2019-02-25,10.00
2019-03-31,164718,2019-02-27,10.00
2019-03-31,164718,2019-03-12,40.00
2019-03-31,164718,2019-01-02,15.00
2019-03-31,164731,2019-02-28,5.00
2019-03-31,164731,2019-02-19,5.00
2019-03-31,164731,2019-02-21,5.00
2019-03-31,164731,2019-01-26,6.00
2019-03-31,164731,2019-03-05,5.00
2019-03-31,164731,2019-03-27,5.00
2019-03-31,164731,2019-02-16,5.00
2019-03-31,164731,2019-01-29,5.00
2019-03-31,164731,2019-02-11,5.00
2019-03-31,164731,2019-02-13,10.00
2019-03-31,164731,2019-01-16,10.00
2019-03-31,164731,2019-01-04,10.00
2019-03-31,164731,2019-03-26,5.00
2019-03-31,164731,2019-01-23,5.00
2019-03-31,164731,2019-03-12,5.00
2019-03-31,164731,2019-01-01,5.00
2019-03-31,164731,2019-01-08,10.00
2019-03-31,164731,2019-03-17,15.00
2019-03-31,164731,2019-03-03,5.00
2019-03-31,164731,2019-02-02,5.00
2019-03-31,164731,2019-02-09,5.00
2019-03-31,164731,2019-02-24,10.00
2019-03-31,164731,2019-01-12,10.00
2019-03-31,164731,2019-03-15,5.00
2019-03-31,164731,2019-02-25,10.00
2019-03-31,164731,2018-12-29,5.00
2019-03-31,164731,2019-01-19,5.00
2019-03-31,164731,2019-02-05,5.00
2019-03-31,164731,2019-03-24,10.00
2019-03-31,164731,2019-01-20,5.00
2019-03-31,164731,2019-03-30,5.00
2019-03-31,164731,2019-03-07,5.00
2019-03-31,164731,2019-03-10,5.00
2019-03-31,164791,2019-02-25,25.00
2019-03-31,164791,2019-03-26,50.00
2019-03-31,164791,2019-03-10,48.00
2019-03-31,164791,2019-02-15,25.00
2019-03-31,164791,2019-01-20,50.00
2019-03-31,164791,2019-01-31,30.00
2019-03-31,164798,2019-01-15,10.00
2019-03-31,164798,2019-03-05,10.00
2019-03-31,164798,2019-01-29,10.00
2019-03-31,164798,2019-01-01,10.00
2019-03-31,164798,2019-03-18,10.00
2019-03-31,164805,2019-01-02,10.00
2019-03-31,164805,2019-02-02,10.00
2019-03-31,164805,2019-03-30,10.00
2019-03-31,164805,2019-03-23,10.00
2019-03-31,164811,2019-02-18,30.00
2019-03-31,164811,2019-02-19,20.00
2019-03-31,164811,2019-03-27,10.00
2019-03-31,164811,2019-03-29,20.00
2019-03-31,164811,2019-03-16,20.00
2019-03-31,164811,2019-03-18,10.00
2019-03-31,164811,2019-03-19,10.00
2019-03-31,164833,2019-01-03,50.00
2019-03-31,164833,2019-01-07,25.00
2019-03-31,164833,2019-02-21,10.00
2019-03-31,164833,2019-02-14,45.00
2019-03-31,164833,2019-01-01,30.00
2019-03-31,164833,2019-01-24,50.00
2019-03-31,164833,2018-12-30,50.00
2019-03-31,164833,2019-03-14,20.00
2019-03-31,164833,2019-01-10,30.00
2019-03-31,164833,2019-03-24,49.00
2019-03-31,164833,2019-03-12,35.00
2019-03-31,164833,2019-01-30,30.00
2019-03-31,164857,2019-03-19,15.00
2019-03-31,164857,2019-02-03,15.00
2019-03-31,164857,2019-03-06,15.00
2019-03-31,164857,2019-01-15,15.00
2019-03-31,164878,2019-01-12,20.00
2019-03-31,164878,2019-01-29,77.00
2019-03-31,164878,2019-03-26,65.00
2019-03-31,164878,2019-03-01,90.00
2019-03-31,164883,2019-03-21,10.00
2019-03-31,164883,2019-03-04,9.00
2019-03-31,164883,2019-03-07,10.00
2019-03-31,164883,2019-02-03,10.00
2019-03-31,164883,2018-12-29,10.00
2019-03-31,164883,2019-01-03,15.00
2019-03-31,164883,2019-03-14,15.00
2019-03-31,164883,2019-02-27,10.00
2019-03-31,164883,2019-02-22,15.00
2019-03-31,164883,2019-01-11,22.00
2019-03-31,164883,2019-02-08,15.00
2019-03-31,164925,2019-02-02,20.00
2019-03-31,164925,2019-03-28,20.00
2019-03-31,164925,2019-03-07,20.00
2019-03-31,164925,2019-02-20,20.00
2019-03-31,164935,2019-02-18,25.00
2019-03-31,164935,2019-01-20,5.00
2019-03-31,164935,2019-01-09,9.00
2019-03-31,164935,2019-01-30,10.00
2019-03-31,164935,2019-01-12,10.00
2019-03-31,164935,2019-01-07,9.00
2019-03-31,164935,2019-01-06,10.00
2019-03-31,164935,2019-02-28,25.00
2019-03-31,164935,2019-01-03,15.00
2019-03-31,164935,2019-02-26,5.00
2019-03-31,164935,2019-01-21,25.00
2019-03-31,164935,2019-02-20,5.00
2019-03-31,165005,2019-03-17,15.00
2019-03-31,165005,2019-01-20,15.00
2019-03-31,165005,2019-02-14,15.00
2019-03-31,165005,2019-01-04,40.00
2019-03-31,165005,2018-12-29,15.00
2019-03-31,165005,2019-03-21,40.00
2019-03-31,165005,2019-02-21,40.00
2019-03-31,165005,2019-01-28,40.00
2019-03-31,165076,2018-12-28,14.00
2019-03-31,165076,2019-01-14,15.00
2019-03-31,165076,2019-03-25,9.00
2019-03-31,165076,2019-02-25,14.00
2019-03-31,165076,2019-03-06,10.00
2019-03-31,165103,2018-12-31,10.00
2019-03-31,165103,2019-03-08,10.00
2019-03-31,165103,2019-01-27,10.00
2019-03-31,165103,2019-02-19,5.00
2019-03-31,165103,2019-02-05,5.00
2019-03-31,165103,2019-03-30,10.00
2019-03-31,165103,2019-02-23,10.00
2019-03-31,165103,2019-01-11,10.00
2019-03-31,165103,2019-03-22,5.00
2019-03-31,165103,2019-03-16,5.00
2019-03-31,165103,2019-03-02,5.00
2019-03-31,165103,2019-01-08,5.00
2019-03-31,165113,2019-03-05,10.00
2019-03-31,165113,2019-01-23,10.00
2019-03-31,165113,2019-02-18,10.00
2019-03-31,165113,2019-01-08,10.00
2019-03-31,165113,2019-03-20,10.00
2019-03-31,165117,2019-01-25,30.00
2019-03-31,165117,2019-01-27,20.00
2019-03-31,165117,2019-02-21,80.00
2019-03-31,165117,2019-01-20,74.00
2019-03-31,165117,2019-03-20,87.00
2019-03-31,165117,2019-01-24,20.00
2019-03-31,165117,2019-01-28,20.00
2019-03-31,165117,2019-01-31,20.00
2019-03-31,165117,2019-02-22,67.00
2019-03-31,165141,2019-01-16,90.00
2019-03-31,165141,2019-03-16,87.00
2019-03-31,165141,2019-03-28,5.00
2019-03-31,165141,2019-02-13,90.00
2019-03-31,165141,2019-03-25,15.00
2019-03-31,165172,2019-02-22,50.00
2019-03-31,165172,2018-12-28,30.00
2019-03-31,165172,2019-03-27,45.00
2019-03-31,165172,2019-03-21,20.00
2019-03-31,165172,2019-01-06,20.00
2019-03-31,165172,2019-02-10,20.00
2019-03-31,165172,2019-01-23,20.00
2019-03-31,165172,2019-02-08,30.00
2019-03-31,165172,2019-01-09,30.00
2019-03-31,165178,2019-03-25,38.00
2019-03-31,165178,2019-01-30,24.00
2019-03-31,165178,2019-02-28,22.00
2019-03-31,165178,2018-12-30,22.00
2019-03-31,165192,2019-01-10,7.00
2019-03-31,165192,2019-02-10,7.00
2019-03-31,165192,2019-03-20,7.00
2019-03-31,165192,2018-12-30,7.00
2019-03-31,165192,2019-01-20,7.00
2019-03-31,165259,2019-03-30,10.00
2019-03-31,165259,2019-01-13,10.00
2019-03-31,165259,2019-03-25,10.00
2019-03-31,165259,2019-01-03,10.00
2019-03-31,165259,2019-03-05,10.00
2019-03-31,165259,2019-03-12,10.00
2019-03-31,165259,2019-01-22,10.00
2019-03-31,165259,2019-02-14,10.00
2019-03-31,165259,2019-02-25,10.00
2019-03-31,165259,2019-02-03,10.00
2019-03-31,165290,2019-03-27,10.00
2019-03-31,165290,2019-03-03,15.00
2019-03-31,165290,2019-02-19,15.00
2019-03-31,165290,2019-02-21,10.00
2019-03-31,165293,2019-03-18,15.00
2019-03-31,165293,2019-01-26,10.00
2019-03-31,165293,2019-02-26,50.00
2019-03-31,165293,2019-02-27,10.00
2019-03-31,165293,2019-03-01,10.00
2019-03-31,165293,2019-03-09,15.00
2019-03-31,165293,2019-03-17,19.00
2019-03-31,165293,2019-02-03,24.00
2019-03-31,165293,2019-03-29,25.00
2019-03-31,165293,2019-03-10,45.00
2019-03-31,165293,2018-12-31,25.00
2019-03-31,165293,2019-01-29,15.00
2019-03-31,165293,2019-02-17,15.00
2019-03-31,165293,2019-03-02,10.00
2019-03-31,165293,2019-02-19,34.00
2019-03-31,165293,2019-01-22,25.00
2019-03-31,165293,2019-03-20,20.00
2019-03-31,165293,2019-03-16,10.00
2019-03-31,165293,2019-03-12,10.00
2019-03-31,165293,2019-03-06,25.00
2019-03-31,165293,2019-03-13,20.00
2019-03-31,165293,2019-03-26,40.00
2019-03-31,165293,2019-03-22,25.00
2019-03-31,165293,2019-03-23,30.00
2019-03-31,165293,2019-01-02,24.00
2019-03-31,165293,2019-02-13,20.00
2019-03-31,165293,2019-01-15,25.00
2019-03-31,165293,2019-01-23,10.00
2019-03-31,165308,2019-02-03,7.00
2019-03-31,165308,2019-01-23,5.00
2019-03-31,165308,2019-03-28,5.00
2019-03-31,165308,2019-03-16,5.00
2019-03-31,165308,2019-02-16,20.00
2019-03-31,165308,2019-01-14,7.00
2019-03-31,165308,2019-03-05,5.00
2019-03-31,165308,2019-03-06,7.00
2019-03-31,165308,2019-01-02,7.00
2019-03-31,165308,2019-03-21,5.00
2019-03-31,165308,2019-01-27,7.00
2019-03-31,165308,2019-02-01,5.00
2019-03-31,165315,2019-02-18,40.00
2019-03-31,165315,2019-03-21,10.00
2019-03-31,165315,2019-03-24,40.00
2019-03-31,165315,2019-01-12,10.00
2019-03-31,165315,2019-01-19,40.00
2019-03-31,165347,2019-03-27,16.00
2019-03-31,165347,2019-01-13,10.00
2019-03-31,165347,2019-03-08,10.00
2019-03-31,165347,2018-12-30,10.00
2019-03-31,165347,2019-03-20,10.00
2019-03-31,165347,2019-01-26,10.00
2019-03-31,165347,2019-03-28,10.00
2019-03-31,165347,2019-02-11,10.00
2019-03-31,165347,2019-02-09,10.00
2019-03-31,165347,2019-01-31,10.00
2019-03-31,165347,2019-02-19,10.00
2019-03-31,165347,2019-03-15,10.00
2019-03-31,165347,2019-01-06,10.00
2019-03-31,165347,2019-02-28,10.00
2019-03-31,165347,2019-01-20,10.00
2019-03-31,165364,2019-02-02,29.00
2019-03-31,165364,2019-03-14,30.00
2019-03-31,165364,2019-01-05,30.00
2019-03-31,165364,2019-02-14,25.00
2019-03-31,165433,2019-02-23,23.00
2019-03-31,165433,2019-03-21,23.00
2019-03-31,165433,2019-03-11,37.00
2019-03-31,165433,2019-01-06,23.00
2019-03-31,165433,2019-02-02,23.00
2019-03-31,165433,2019-01-07,5.00
2019-03-31,165492,2019-02-26,25.00
2019-03-31,165492,2019-03-15,10.00
2019-03-31,165492,2019-01-05,25.00
2019-03-31,165492,2019-02-17,10.00
2019-03-31,165492,2019-01-11,15.00
2019-03-31,165492,2019-02-10,10.00
2019-03-31,165492,2019-01-20,10.00
2019-03-31,165492,2019-01-25,15.00
2019-03-31,165492,2019-01-21,5.00
2019-03-31,165492,2018-12-31,10.00
2019-03-31,165492,2019-03-23,10.00
2019-03-31,165502,2019-02-03,10.00
2019-03-31,165502,2019-02-22,30.00
2019-03-31,165502,2019-03-29,29.00
2019-03-31,165502,2019-01-28,20.00
2019-03-31,165502,2018-12-30,30.00
2019-03-31,165502,2019-02-12,10.00
2019-03-31,165502,2019-02-15,10.00
2019-03-31,165502,2019-03-10,29.00
2019-03-31,165502,2019-01-08,50.00
2019-03-31,165502,2019-03-26,10.00
2019-03-31,165502,2019-01-15,43.00
2019-03-31,165502,2019-03-15,34.00
2019-03-31,165502,2019-02-05,54.00
2019-03-31,165502,2019-02-26,10.00
2019-03-31,165502,2019-03-01,14.00
2019-03-31,165591,2019-02-03,20.00
2019-03-31,165591,2019-02-04,20.00
2019-03-31,165591,2019-03-14,65.00
2019-03-31,165591,2019-02-14,90.00
2019-03-31,165591,2019-02-08,15.00
2019-03-31,165591,2019-02-11,9.00
2019-03-31,165591,2019-01-09,30.00
2019-03-31,165635,2019-03-16,15.00
2019-03-31,165635,2019-01-31,20.00
2019-03-31,165635,2019-02-01,20.00
2019-03-31,165635,2019-02-22,10.00
2019-03-31,165635,2019-01-26,10.00
2019-03-31,165645,2019-02-03,10.00
2019-03-31,165645,2019-03-03,20.00
2019-03-31,165645,2019-02-21,25.00
2019-03-31,165645,2019-01-19,10.00
2019-03-31,165645,2018-12-30,10.00
2019-03-31,165645,2019-01-01,60.00
2019-03-31,165645,2019-02-06,60.00
2019-03-31,165645,2019-03-04,10.00
2019-03-31,165645,2018-12-29,10.00
2019-03-31,165645,2019-03-07,65.00
2019-03-31,165681,2018-12-30,25.00
2019-03-31,165681,2019-01-21,50.00
